Temp1,Hum1,Temp2,Temp1,Hum1,Temp2,Hum2,Difference
24.4,74.47,58.82,24.4,74.47,58.82,15.46,59.01
24.4,74.34,58.85,24.4,74.34,58.85,15.43,58.91
24.4,74.26,58.88,24.4,74.26,58.88,15.41,58.85
24.4,74.18,58.88,24.4,74.18,58.88,15.41,58.77
24.4,74.1,58.84,24.4,74.1,58.84,15.45,58.65
24.4,74.06,58.8,24.4,74.06,58.8,15.52,58.54
24.4,74.03,58.76,24.4,74.03,58.76,15.56,58.47
24.39,73.45,58.75,24.39,73.45,58.75,15.57,57.88
24.39,73.13,58.75,24.39,73.13,58.75,15.58,57.55
24.39,73.2,58.77,24.39,73.2,58.77,15.56,57.64
24.39,73.25,58.79,24.39,73.25,58.79,15.55,57.7
24.39,73.33,58.82,24.39,73.33,58.82,15.52,57.81
24.4,73.59,58.86,24.4,73.59,58.86,15.49,58.1
24.4,73.87,58.87,24.4,73.87,58.87,15.45,58.42
24.4,74.1,58.85,24.4,74.1,58.85,15.47,58.63
24.41,74.26,58.8,24.41,74.26,58.8,15.49,58.77
24.41,74.38,58.76,24.41,74.38,58.76,15.55,58.83
24.41,74.35,58.73,24.41,74.35,58.73,15.55,58.8
24.41,73.95,58.72,24.41,73.95,58.72,15.57,58.38
24.41,73.47,58.73,24.41,73.47,58.73,15.55,57.92
24.41,73.08,58.74,24.41,73.08,58.74,15.53,57.55
24.41,72.91,58.78,24.41,72.91,58.78,15.48,57.43
24.4,72.5,58.82,24.4,72.5,58.82,15.46,57.04
24.4,72.08,58.84,24.4,72.08,58.84,15.44,56.64
24.4,71.9,58.83,24.4,71.9,58.83,15.45,56.45
24.4,71.84,58.78,24.4,71.84,58.78,15.53,56.31
24.4,71.81,58.74,24.4,71.81,58.74,15.58,56.23
24.4,72.11,58.73,24.4,72.11,58.73,15.61,56.5
24.4,72.61,58.72,24.4,72.61,58.72,15.62,56.99
24.4,73.16,58.73,24.4,73.16,58.73,15.59,57.57
24.4,73.53,58.75,24.4,73.53,58.75,15.56,57.97
24.4,73.63,58.77,24.4,73.63,58.77,15.53,58.1
24.4,73.62,58.81,24.4,73.62,58.81,15.5,58.12
24.41,73.62,58.83,24.41,73.62,58.83,15.46,58.16
24.41,73.5,58.82,24.41,73.5,58.82,15.43,58.07
24.41,73.28,58.77,24.41,73.28,58.77,15.48,57.8
24.41,73.17,58.73,24.41,73.17,58.73,15.54,57.63
24.42,73.21,58.7,24.42,73.21,58.7,15.56,57.65
24.42,73.34,58.69,24.42,73.34,58.69,15.57,57.77
24.43,73.56,58.69,24.43,73.56,58.69,15.56,58
24.43,73.73,58.71,24.43,73.73,58.71,15.55,58.18
24.43,73.84,58.74,24.43,73.84,58.74,15.52,58.32
24.43,73.86,58.78,24.43,73.86,58.78,15.5,58.36
24.44,73.88,58.82,24.44,73.88,58.82,15.47,58.41
24.44,73.9,58.82,24.44,73.9,58.82,15.46,58.44
24.43,73.69,58.78,24.43,73.69,58.78,15.49,58.2
24.43,73.06,58.74,24.43,73.06,58.74,15.55,57.51
24.43,72.44,58.72,24.43,72.44,58.72,15.59,56.85
24.43,72.13,58.71,24.43,72.13,58.71,15.6,56.53
24.43,71.66,58.71,24.43,71.66,58.71,15.59,56.07
24.43,71.3,58.73,24.43,71.3,58.73,15.57,55.73
24.43,71.44,58.76,24.43,71.44,58.76,15.54,55.9
24.44,71.86,58.8,24.44,71.86,58.8,15.52,56.34
24.44,72.14,58.85,24.44,72.14,58.85,15.47,56.67
24.44,72.38,58.86,24.44,72.38,58.86,15.43,56.95
24.44,72.56,58.83,24.44,72.56,58.83,15.45,57.11
24.44,72.7,58.78,24.44,72.7,58.78,15.49,57.21
24.44,72.83,58.75,24.44,72.83,58.75,15.52,57.31
24.45,72.72,58.73,24.45,72.72,58.73,15.53,57.19
24.45,72.56,58.73,24.45,72.56,58.73,15.54,57.02
24.45,72.52,58.74,24.45,72.52,58.74,15.52,57
24.45,72.35,58.77,24.45,72.35,58.77,15.51,56.84
24.45,72.47,58.8,24.45,72.47,58.8,15.49,56.98
24.46,72.73,58.83,24.46,72.73,58.83,15.48,57.25
24.46,73.02,58.83,24.46,73.02,58.83,15.45,57.57
24.46,73.12,58.79,24.46,73.12,58.79,15.47,57.65
24.46,73.17,58.74,24.46,73.17,58.74,15.53,57.64
24.46,73.21,58.71,24.46,73.21,58.71,15.59,57.62
24.47,73.27,58.69,24.47,73.27,58.69,15.58,57.69
24.47,73.28,58.68,24.47,73.28,58.68,15.57,57.71
24.47,73.02,58.69,24.47,73.02,58.69,15.54,57.48
24.47,72.55,58.71,24.47,72.55,58.71,15.54,57.01
24.46,72.34,58.74,24.46,72.34,58.74,15.52,56.82
24.46,72.21,58.79,24.46,72.21,58.79,15.49,56.72
24.46,72.06,58.8,24.46,72.06,58.8,15.45,56.61
24.46,72.02,58.78,24.46,72.02,58.78,15.46,56.56
24.46,72.26,58.73,24.46,72.26,58.73,15.51,56.75
24.47,72.55,58.69,24.47,72.55,58.69,15.58,56.97
24.46,72.7,58.67,24.46,72.7,58.67,15.59,57.11
24.46,72.36,58.66,24.46,72.36,58.66,15.59,56.77
24.46,72.18,58.66,24.46,72.18,58.66,15.58,56.6
24.46,72.12,58.68,24.46,72.12,58.68,15.57,56.55
24.46,72.02,58.71,24.46,72.02,58.71,15.52,56.5
24.46,71.96,58.76,24.46,71.96,58.76,15.49,56.47
24.46,71.82,58.79,24.46,71.82,58.79,15.46,56.36
24.46,71.85,58.79,24.46,71.85,58.79,15.45,56.4
24.47,72.14,58.75,24.47,72.14,58.75,15.52,56.62
24.47,72.47,58.71,24.47,72.47,58.71,15.57,56.9
24.47,72.75,58.68,24.47,72.75,58.68,15.62,57.13
24.47,72.99,58.66,24.47,72.99,58.66,15.64,57.35
24.47,73.24,58.66,24.47,73.24,58.66,15.66,57.58
24.47,73.22,58.68,24.47,73.22,58.68,15.63,57.59
24.46,72.95,58.7,24.46,72.95,58.7,15.61,57.34
24.46,72.23,58.74,24.46,72.23,58.74,15.56,56.67
24.45,71.6,58.78,24.45,71.6,58.78,15.52,56.08
24.45,71.45,58.79,24.45,71.45,58.79,15.47,55.98
24.45,71.2,58.77,24.45,71.2,58.77,15.48,55.72
24.45,71.06,58.72,24.45,71.06,58.72,15.52,55.54
24.45,71.45,58.69,24.45,71.45,58.69,15.57,55.88
24.45,71.91,58.67,24.45,71.91,58.67,15.6,56.31
24.46,72.21,58.66,24.46,72.21,58.66,15.6,56.61
24.46,72.51,58.67,24.46,72.51,58.67,15.58,56.93
24.47,72.79,58.69,24.47,72.79,58.69,15.57,57.22
24.47,73.01,58.73,24.47,73.01,58.73,15.53,57.48
24.48,73.06,58.77,24.48,73.06,58.77,15.5,57.56
24.48,73.1,58.8,24.48,73.1,58.8,15.48,57.62
24.48,73.12,58.8,24.48,73.12,58.8,15.49,57.63
24.48,73.15,58.75,24.48,73.15,58.75,15.52,57.63
24.48,73.19,58.71,24.48,73.19,58.71,15.58,57.61
24.48,73.22,58.68,24.48,73.22,58.68,15.59,57.63
24.48,73.28,58.67,24.48,73.28,58.67,15.61,57.67
24.49,73.35,58.67,24.49,73.35,58.67,15.59,57.76
24.49,73.4,58.69,24.49,73.4,58.69,15.58,57.82
24.49,73.16,58.71,24.49,73.16,58.71,15.55,57.61
24.5,73.09,58.75,24.5,73.09,58.75,15.51,57.58
24.5,73.08,58.8,24.5,73.08,58.8,15.48,57.6
24.51,73.13,58.83,24.51,73.13,58.83,15.47,57.66
24.51,73.16,58.82,24.51,73.16,58.82,15.46,57.7
24.51,73.18,58.78,24.51,73.18,58.78,15.52,57.66
24.51,73.16,58.74,24.51,73.16,58.74,15.57,57.59
24.52,72.85,58.71,24.52,72.85,58.71,15.6,57.25
24.52,72.61,58.71,24.52,72.61,58.71,15.6,57.01
24.52,72.54,58.71,24.52,72.54,58.71,15.59,56.95
24.52,72.23,58.72,24.52,72.23,58.72,15.57,56.66
24.52,71.97,58.75,24.52,71.97,58.75,15.54,56.43
24.52,71.94,58.79,24.52,71.94,58.79,15.52,56.42
24.52,72.05,58.82,24.52,72.05,58.82,15.49,56.56
24.52,71.93,58.81,24.52,71.93,58.81,15.48,56.45
24.52,71.81,58.77,24.52,71.81,58.77,15.51,56.3
24.52,71.83,58.72,24.52,71.83,58.72,15.57,56.26
24.51,71.57,58.69,24.51,71.57,58.69,15.62,55.95
24.51,71.19,58.68,24.51,71.19,58.68,15.59,55.6
24.5,71.42,58.68,24.5,71.42,58.68,15.57,55.85
24.5,71.69,58.7,24.5,71.69,58.7,15.53,56.16
24.49,71.8,58.73,24.49,71.8,58.73,15.47,56.33
24.49,71.97,58.76,24.49,71.97,58.76,15.45,56.52
24.48,72.33,58.81,24.48,72.33,58.81,15.42,56.91
24.48,72.68,58.81,24.48,72.68,58.81,15.38,57.3
24.48,72.97,58.79,24.48,72.97,58.79,15.42,57.55
24.48,73.19,58.74,24.48,73.19,58.74,15.46,57.73
24.48,73.37,58.71,24.48,73.37,58.71,15.52,57.85
24.47,73.41,58.69,24.47,73.41,58.69,15.54,57.87
24.47,73.32,58.69,24.47,73.32,58.69,15.54,57.78
24.46,73.21,58.7,24.46,73.21,58.7,15.51,57.7
24.46,73.08,58.72,24.46,73.08,58.72,15.48,57.6
24.46,72.87,58.75,24.46,72.87,58.75,15.45,57.42
24.46,72.69,58.78,24.46,72.69,58.78,15.4,57.29
24.46,72.72,58.82,24.46,72.72,58.82,15.36,57.36
24.46,72.94,58.82,24.46,72.94,58.82,15.37,57.57
24.46,73.17,58.78,24.46,73.17,58.78,15.4,57.77
24.46,73.34,58.73,24.46,73.34,58.73,15.45,57.89
24.45,73.27,58.7,24.45,73.27,58.7,15.49,57.78
24.45,73.18,58.68,24.45,73.18,58.68,15.52,57.66
24.45,73.06,58.68,24.45,73.06,58.68,15.53,57.53
24.45,72.69,58.69,24.45,72.69,58.69,15.52,57.17
24.45,72.41,58.71,24.45,72.41,58.71,15.51,56.9
24.45,72.47,58.74,24.45,72.47,58.74,15.47,57
24.45,72.44,58.78,24.45,72.44,58.78,15.44,57
24.44,72.17,58.79,24.44,72.17,58.79,15.4,56.77
24.44,71.97,58.76,24.44,71.97,58.76,15.43,56.54
24.44,72.22,58.71,24.44,72.22,58.71,15.47,56.75
24.44,71.99,58.67,24.44,71.99,58.67,15.54,56.45
24.44,71.53,58.65,24.44,71.53,58.65,15.56,55.97
24.44,71.05,58.63,24.44,71.05,58.63,15.57,55.48
24.45,70.92,58.64,24.45,70.92,58.64,15.59,55.33
24.45,71.06,58.65,24.45,71.06,58.65,15.55,55.51
24.46,71.41,58.67,24.46,71.41,58.67,15.54,55.87
24.46,71.84,58.7,24.46,71.84,58.7,15.52,56.32
24.46,72.24,58.73,24.46,72.24,58.73,15.49,56.75
24.47,72.59,58.73,24.47,72.59,58.73,15.48,57.11
24.48,72.8,58.69,24.48,72.8,58.69,15.52,57.28
24.48,72.92,58.64,24.48,72.92,58.64,15.59,57.33
24.48,72.81,58.61,24.48,72.81,58.61,15.61,57.2
24.48,72.58,58.59,24.48,72.58,58.59,15.62,56.96
24.49,72.66,58.6,24.49,72.66,58.6,15.6,57.06
24.5,72.78,58.61,24.5,72.78,58.61,15.57,57.21
24.5,72.88,58.64,24.5,72.88,58.64,15.54,57.34
24.51,72.94,58.67,24.51,72.94,58.67,15.52,57.42
24.52,73.01,58.71,24.52,73.01,58.71,15.46,57.55
24.53,73.07,58.74,24.53,73.07,58.74,15.43,57.64
24.53,73.12,58.73,24.53,73.12,58.73,15.45,57.67
24.53,73.2,58.68,24.53,73.2,58.68,15.49,57.71
24.53,72.83,58.64,24.53,72.83,58.64,15.54,57.29
24.53,72.47,58.62,24.53,72.47,58.62,15.56,56.91
24.53,72.34,58.62,24.53,72.34,58.62,15.55,56.79
24.53,72.33,58.62,24.53,72.33,58.62,15.56,56.77
24.53,72.5,58.64,24.53,72.5,58.64,15.54,56.96
24.54,72.55,58.67,24.54,72.55,58.67,15.53,57.02
24.54,72.44,58.71,24.54,72.44,58.71,15.49,56.95
24.54,72.28,58.75,24.54,72.28,58.75,15.46,56.82
24.54,72.25,58.74,24.54,72.25,58.74,15.46,56.79
24.53,71.7,58.7,24.53,71.7,58.7,15.52,56.18
24.53,71.25,58.66,24.53,71.25,58.66,15.57,55.68
24.53,71.11,58.63,24.53,71.11,58.63,15.59,55.52
24.52,70.97,58.62,24.52,70.97,58.62,15.59,55.38
24.52,71.08,58.62,24.52,71.08,58.62,15.58,55.5
24.51,70.96,58.64,24.51,70.96,58.64,15.55,55.41
24.51,70.8,58.67,24.51,70.8,58.67,15.53,55.27
24.5,70.75,58.71,24.5,70.75,58.71,15.48,55.27
24.5,70.91,58.76,24.5,70.91,58.76,15.43,55.48
24.51,71.28,58.77,24.51,71.28,58.77,15.41,55.87
24.51,71.66,58.75,24.51,71.66,58.75,15.42,56.24
24.51,72,58.7,24.51,72,58.7,15.46,56.54
24.52,72.3,58.67,24.52,72.3,58.67,15.52,56.78
24.52,72.56,58.65,24.52,72.56,58.65,15.55,57.01
24.52,72.61,58.64,24.52,72.61,58.64,15.55,57.06
24.52,72.43,58.66,24.52,72.43,58.66,15.54,56.89
24.52,72.35,58.67,24.52,72.35,58.67,15.52,56.83
24.51,72.14,58.71,24.51,72.14,58.71,15.48,56.66
24.51,71.33,58.75,24.51,71.33,58.75,15.44,55.89
24.51,70.84,58.75,24.51,70.84,58.75,15.42,55.42
24.5,70.73,58.72,24.5,70.73,58.72,15.45,55.28
24.5,70.55,58.67,24.5,70.55,58.67,15.49,55.06
24.49,70.3,58.64,24.49,70.3,58.64,15.54,54.76
24.49,70.35,58.62,24.49,70.35,58.62,15.55,54.8
24.49,70.67,58.61,24.49,70.67,58.61,15.56,55.11
24.48,71.11,58.62,24.48,71.11,58.62,15.55,55.56
24.48,71.05,58.64,24.48,71.05,58.64,15.51,55.54
24.47,70.97,58.67,24.47,70.97,58.67,15.48,55.49
24.47,71.23,58.7,24.47,71.23,58.7,15.45,55.78
24.47,71.67,58.74,24.47,71.67,58.74,15.42,56.25
24.47,72.22,58.75,24.47,72.22,58.75,15.41,56.81
24.47,72.66,58.72,24.47,72.66,58.72,15.43,57.23
24.47,72.9,58.67,24.47,72.9,58.67,15.48,57.42
24.47,73.1,58.63,24.47,73.1,58.63,15.55,57.55
24.47,73.24,58.62,24.47,73.24,58.62,15.56,57.68
24.47,72.89,58.62,24.47,72.89,58.62,15.56,57.33
24.47,72.69,58.63,24.47,72.69,58.63,15.55,57.14
24.47,72.5,58.66,24.47,72.5,58.66,15.53,56.97
24.46,72.16,58.69,24.46,72.16,58.69,15.49,56.67
24.46,72.09,58.73,24.46,72.09,58.73,15.45,56.64
24.46,72.23,58.74,24.46,72.23,58.74,15.41,56.82
24.45,72.2,58.71,24.45,72.2,58.71,15.41,56.79
24.45,72.04,58.66,24.45,72.04,58.66,15.47,56.57
24.45,71.8,58.62,24.45,71.8,58.62,15.49,56.31
24.45,71.71,58.6,24.45,71.71,58.6,15.52,56.19
24.45,71.68,58.59,24.45,71.68,58.59,15.51,56.17
24.45,71.51,58.6,24.45,71.51,58.6,15.52,55.99
24.45,71.15,58.62,24.45,71.15,58.62,15.48,55.67
24.44,71.23,58.66,24.44,71.23,58.66,15.46,55.77
24.41,70.24,58.7,24.41,70.24,58.7,15.42,54.82
24.39,68.5,58.7,24.39,68.5,58.7,15.41,53.09
24.4,67.02,58.66,24.4,67.02,58.66,15.2,51.82
24.4,66.39,58.59,24.4,66.39,58.59,14.79,51.6
24.39,65.94,58.48,24.39,65.94,58.48,14.55,51.39
24.38,65.94,58.35,24.38,65.94,58.35,14.49,51.45
24.38,66.15,58.19,24.38,66.15,58.19,14.58,51.57
24.38,66.57,58.01,24.38,66.57,58.01,14.72,51.85
24.38,67.11,57.82,24.38,67.11,57.82,14.89,52.22
24.39,67.7,57.62,24.39,67.7,57.62,15.07,52.63
24.39,68.57,57.4,24.39,68.57,57.4,15.25,53.32
24.39,69.55,57.18,24.39,69.55,57.18,15.45,54.1
24.39,70.3,56.99,24.39,70.3,56.99,15.65,54.65
24.39,70.83,56.85,24.39,70.83,56.85,15.78,55.05
24.4,71.18,56.74,24.4,71.18,56.74,15.9,55.28
24.4,71.51,56.64,24.4,71.51,56.64,15.96,55.55
24.41,71.87,56.53,24.41,71.87,56.53,16.05,55.82
24.42,72.16,56.39,24.42,72.16,56.39,16.16,56
24.42,72.38,56.24,24.42,72.38,56.24,16.3,56.08
24.42,72.61,56.07,24.42,72.61,56.07,16.43,56.18
24.43,72.74,55.94,24.43,72.74,55.94,16.54,56.2
24.43,72.8,55.84,24.43,72.8,55.84,16.6,56.2
24.43,72.76,55.76,24.43,72.76,55.76,16.64,56.12
24.44,72.74,55.71,24.44,72.74,55.71,16.67,56.07
24.44,72.75,55.63,24.44,72.75,55.63,16.72,56.03
24.44,72.74,55.54,24.44,72.74,55.54,16.79,55.95
24.45,72.78,55.42,24.45,72.78,55.42,16.9,55.88
24.45,72.83,55.29,24.45,72.83,55.29,17,55.83
24.45,72.83,55.18,24.45,72.83,55.18,17.11,55.72
24.45,72.71,55.1,24.45,72.71,55.1,17.18,55.53
24.45,72.07,55.06,24.45,72.07,55.06,17.22,54.85
24.45,71.36,55.04,24.45,71.36,55.04,17.23,54.13
24.45,70.94,54.99,24.45,70.94,54.99,17.22,53.72
24.45,70.53,54.93,24.45,70.53,54.93,17.29,53.24
24.45,70.1,54.84,24.45,70.1,54.84,17.38,52.72
24.45,69.67,54.73,24.45,69.67,54.73,17.47,52.2
24.44,69.35,54.65,24.44,69.35,54.65,17.57,51.78
24.44,69.01,54.6,24.44,69.01,54.6,17.61,51.4
24.43,68.8,54.58,24.43,68.8,54.58,17.62,51.18
24.43,68.96,54.58,24.43,68.96,54.58,17.61,51.35
24.42,69.29,54.57,24.42,69.29,54.57,17.59,51.7
24.42,69.47,54.52,24.42,69.47,54.52,17.61,51.86
24.42,69.61,54.45,24.42,69.61,54.45,17.67,51.94
24.42,69.72,54.37,24.42,69.72,54.37,17.75,51.97
24.42,69.85,54.31,24.42,69.85,54.31,17.82,52.03
24.42,70.26,54.28,24.42,70.26,54.28,17.84,52.42
24.43,70.74,54.27,24.43,70.74,54.27,17.83,52.91
24.43,71.29,54.28,24.43,71.29,54.28,17.81,53.48
24.43,71.66,54.28,24.43,71.66,54.28,17.77,53.89
24.43,71.91,54.24,24.43,71.91,54.24,17.77,54.14
24.43,72.03,54.18,24.43,72.03,54.18,17.81,54.22
24.43,71.86,54.11,24.43,71.86,54.11,17.88,53.98
24.43,71.74,54.06,24.43,71.74,54.06,17.95,53.79
24.43,71.8,54.05,24.43,71.8,54.05,17.98,53.82
24.43,71.6,54.05,24.43,71.6,54.05,17.99,53.61
24.43,71.38,54.07,24.43,71.38,54.07,17.97,53.41
24.43,71.39,54.07,24.43,71.39,54.07,17.96,53.43
24.43,71.53,54.04,24.43,71.53,54.04,18,53.53
24.43,71.68,53.98,24.43,71.68,53.98,18.07,53.61
24.44,71.83,53.92,24.44,71.83,53.92,18.15,53.68
24.44,71.82,53.88,24.44,71.82,53.88,18.22,53.6
24.44,71.72,53.86,24.44,71.72,53.86,18.23,53.49
24.45,71.9,53.87,24.45,71.9,53.87,18.22,53.68
24.45,72.1,53.9,24.45,72.1,53.9,18.18,53.92
24.45,72.05,53.91,24.45,72.05,53.91,18.15,53.9
24.46,72,53.88,24.46,72,53.88,18.15,53.85
24.47,72.16,53.83,24.47,72.16,53.83,18.18,53.98
24.47,72.05,53.77,24.47,72.05,53.77,18.22,53.83
24.47,71.58,53.74,24.47,71.58,53.74,18.25,53.33
24.47,71.04,53.73,24.47,71.04,53.73,18.25,52.79
24.47,70.72,53.74,24.47,70.72,53.74,18.21,52.51
24.47,70.64,53.78,24.47,70.64,53.78,18.15,52.49
24.47,70.72,53.8,24.47,70.72,53.8,18.11,52.61
24.46,70.58,53.79,24.46,70.58,53.79,18.11,52.47
24.46,70.64,53.75,24.46,70.64,53.75,18.13,52.51
24.47,70.95,53.7,24.47,70.95,53.7,18.22,52.73
24.48,71.28,53.66,24.48,71.28,53.66,18.27,53.01
24.49,71.47,53.65,24.49,71.47,53.65,18.3,53.17
24.49,71.56,53.66,24.49,71.56,53.66,18.3,53.26
24.49,71.28,53.7,24.49,71.28,53.7,18.29,52.99
24.49,70.93,53.72,24.49,70.93,53.72,18.24,52.69
24.49,70.93,53.72,24.49,70.93,53.72,18.23,52.7
24.5,71.09,53.68,24.5,71.09,53.68,18.25,52.84
24.49,71.41,53.63,24.49,71.41,53.63,18.31,53.1
24.49,71.66,53.59,24.49,71.66,53.59,18.37,53.29
24.49,71.53,53.58,24.49,71.53,53.58,18.39,53.14
24.49,71.28,53.59,24.49,71.28,53.59,18.39,52.89
24.49,71.02,53.62,24.49,71.02,53.62,18.34,52.68
24.48,70.69,53.65,24.48,70.69,53.65,18.3,52.39
24.48,70.31,53.66,24.48,70.31,53.66,18.29,52.02
24.47,70.09,53.63,24.47,70.09,53.63,18.29,51.8
24.47,70.38,53.58,24.47,70.38,53.58,18.33,52.05
24.47,70.75,53.55,24.47,70.75,53.55,18.37,52.38
24.47,71.03,53.54,24.47,71.03,53.54,18.38,52.65
24.47,71.16,53.56,24.47,71.16,53.56,18.38,52.78
24.46,71.27,53.59,24.46,71.27,53.59,18.35,52.92
24.46,71.54,53.63,24.46,71.54,53.63,18.3,53.24
24.46,71.81,53.64,24.46,71.81,53.64,18.27,53.54
24.46,71.86,53.62,24.46,71.86,53.62,18.28,53.58
24.46,71.38,53.58,24.46,71.38,53.58,18.34,53.04
24.46,71.02,53.55,24.46,71.02,53.55,18.39,52.63
24.45,71.12,53.53,24.45,71.12,53.53,18.41,52.71
24.45,71.03,53.54,24.45,71.03,53.54,18.4,52.63
24.44,70.74,53.56,24.44,70.74,53.56,18.37,52.37
24.44,70.56,53.61,24.44,70.56,53.61,18.31,52.25
24.45,70.77,53.64,24.45,70.77,53.64,18.22,52.55
24.45,71.16,53.64,24.45,71.16,53.64,18.21,52.95
24.45,71.51,53.6,24.45,71.51,53.6,18.24,53.27
24.45,71.68,53.57,24.45,71.68,53.57,18.29,53.39
24.46,71.61,53.55,24.46,71.61,53.55,18.35,53.26
24.45,71.37,53.55,24.45,71.37,53.55,18.38,52.99
24.46,71.18,53.57,24.46,71.18,53.57,18.37,52.81
24.46,71.3,53.61,24.46,71.3,53.61,18.34,52.96
24.46,71.6,53.65,24.46,71.6,53.65,18.3,53.3
24.45,71.89,53.66,24.45,71.89,53.66,18.29,53.6
24.45,71.89,53.63,24.45,71.89,53.63,18.29,53.6
24.44,71.17,53.59,24.44,71.17,53.59,18.35,52.82
24.43,70.6,53.56,24.43,70.6,53.56,18.4,52.2
24.43,70.34,53.55,24.43,70.34,53.55,18.42,51.92
24.43,70.49,53.56,24.43,70.49,53.56,18.39,52.1
24.43,70.73,53.6,24.43,70.73,53.6,18.36,52.37
24.43,70.82,53.64,24.43,70.82,53.64,18.32,52.5
24.43,71.06,53.66,24.43,71.06,53.66,18.29,52.77
24.44,71.33,53.65,24.44,71.33,53.65,18.28,53.05
24.44,71.44,53.61,24.44,71.44,53.61,18.32,53.12
24.44,71.33,53.57,24.44,71.33,53.57,18.4,52.93
24.44,71.25,53.55,24.44,71.25,53.55,18.43,52.82
24.43,70.73,53.56,24.43,70.73,53.56,18.45,52.28
24.42,70.2,53.58,24.42,70.2,53.58,18.41,51.79
24.42,70.2,53.63,24.42,70.2,53.63,18.38,51.82
24.42,70.47,53.66,24.42,70.47,53.66,18.34,52.13
24.42,70.84,53.66,24.42,70.84,53.66,18.32,52.52
24.42,71.24,53.62,24.42,71.24,53.62,18.33,52.91
24.43,71.64,53.58,24.43,71.64,53.58,18.38,53.26
24.43,71.97,53.55,24.43,71.97,53.55,18.41,53.56
24.43,72.17,53.55,24.43,72.17,53.55,18.41,53.76
24.43,72.06,53.57,24.43,72.06,53.57,18.4,53.66
24.43,71.67,53.6,24.43,71.67,53.6,18.35,53.32
24.42,71.21,53.64,24.42,71.21,53.64,18.31,52.9
24.42,70.66,53.65,24.42,70.66,53.65,18.29,52.37
24.41,70.2,53.62,24.41,70.2,53.62,18.3,51.9
24.4,69.94,53.58,24.4,69.94,53.58,18.35,51.59
24.4,69.83,53.54,24.4,69.83,53.54,18.41,51.42
24.4,69.83,53.52,24.4,69.83,53.52,18.42,51.41
24.39,69.9,53.52,24.39,69.9,53.52,18.41,51.49
24.39,69.72,53.55,24.39,69.72,53.55,18.4,51.32
24.38,69.58,53.58,24.38,69.58,53.58,18.38,51.2
24.38,69.53,53.59,24.38,69.53,53.59,18.35,51.18
24.38,69.88,53.58,24.38,69.88,53.58,18.37,51.51
24.38,70.24,53.53,24.38,70.24,53.53,18.42,51.82
24.38,70.3,53.49,24.38,70.3,53.49,18.49,51.81
24.38,70.25,53.48,24.38,70.25,53.48,18.53,51.72
24.37,69.9,53.49,24.37,69.9,53.49,18.54,51.36
24.37,69.72,53.51,24.37,69.72,53.51,18.52,51.2
24.37,69.94,53.56,24.37,69.94,53.56,18.47,51.47
24.37,70.41,53.6,24.37,70.41,53.6,18.41,52
24.37,70.9,53.61,24.37,70.9,53.61,18.36,52.54
24.38,71.34,53.58,24.38,71.34,53.58,18.37,52.97
24.38,71.73,53.54,24.38,71.73,53.54,18.41,53.32
24.38,71.95,53.51,24.38,71.95,53.51,18.46,53.49
24.39,72.12,53.5,24.39,72.12,53.5,18.48,53.64
24.39,72.25,53.52,24.39,72.25,53.52,18.46,53.79
24.39,72.19,53.54,24.39,72.19,53.54,18.43,53.76
24.39,71.94,53.59,24.39,71.94,53.59,18.39,53.55
24.39,71.84,53.61,24.39,71.84,53.61,18.34,53.5
24.39,71.84,53.6,24.39,71.84,53.6,18.35,53.49
24.4,71.92,53.56,24.4,71.92,53.56,18.38,53.54
24.4,72.07,53.52,24.4,72.07,53.52,18.43,53.64
24.4,72.24,53.51,24.4,72.24,53.51,18.44,53.8
24.4,72.39,53.52,24.4,72.39,53.52,18.46,53.93
24.4,72.4,53.54,24.4,72.4,53.54,18.44,53.96
24.4,72.21,53.58,24.4,72.21,53.58,18.41,53.8
24.4,72.01,53.61,24.4,72.01,53.61,18.37,53.64
24.39,71.55,53.62,24.39,71.55,53.62,18.36,53.19
24.39,71.08,53.59,24.39,71.08,53.59,18.38,52.7
24.38,70.86,53.55,24.38,70.86,53.55,18.43,52.43
24.38,70.95,53.52,24.38,70.95,53.52,18.48,52.47
24.38,71.22,53.52,24.38,71.22,53.52,18.49,52.73
24.38,71.4,53.54,24.38,71.4,53.54,18.45,52.95
24.38,71.6,53.57,24.38,71.6,53.57,18.41,53.19
24.38,71.89,53.62,24.38,71.89,53.62,18.35,53.54
24.38,72.1,53.64,24.38,72.1,53.64,18.3,53.8
24.38,72.16,53.62,24.38,72.16,53.62,18.3,53.86
24.39,72.26,53.58,24.39,72.26,53.58,18.35,53.91
24.38,72.24,53.56,24.38,72.24,53.56,18.39,53.85
24.38,72.09,53.55,24.38,72.09,53.55,18.4,53.69
24.38,72.14,53.56,24.38,72.14,53.56,18.4,53.74
24.38,72.28,53.59,24.38,72.28,53.59,18.38,53.9
24.38,72.27,53.63,24.38,72.27,53.63,18.35,53.92
24.38,72.02,53.65,24.38,72.02,53.65,18.32,53.7
24.38,71.74,53.64,24.38,71.74,53.64,18.33,53.41
24.38,71.49,53.6,24.38,71.49,53.6,18.36,53.13
24.37,71.21,53.56,24.37,71.21,53.56,18.41,52.8
24.38,70.94,53.54,24.38,70.94,53.54,18.45,52.49
24.38,70.77,53.54,24.38,70.77,53.54,18.45,52.32
24.38,70.61,53.56,24.38,70.61,53.56,18.45,52.16
24.38,70.75,53.59,24.38,70.75,53.59,18.43,52.32
